event_link,event_wikidata_id,event_name,event_sport_wikidata_id,event_sport,event_part_of_wikidata_id,event_part_of,medal,medalist_link,medalist_wikidata_id,medalist_name,delegation_link,delegation_wikidata_id,delegation_name,country_medal_wikidata_id,country_medal,date_of_birth,sex_or_gender_wikidata_id,sex_or_gender,place_of_birth_wikidata_id,place_of_birth,place_of_birth_coordinates,lat,lon,place_of_birth_located_in_wikidata_id,place_of_birth_located_in,nuts0_id,nuts0_name,nuts1_id,nuts1_name,nuts2_id,nuts2_name,nuts2_population,nuts2_gdp,nuts3_id,nuts3_name,nuts3_population,nuts3_gdp
https://en.wikipedia.org/wiki/Figure_skating_at_the_2026_Winter_Olympics_%E2%80%93_Team_event,Q136825579,figure skating at the 2026 Winter Olympics – team event,Q38108,figure skating,Q111737770,figure skating at the 2026 Winter Olympics,gold,https://en.wikipedia.org/wiki/Ilia_Malinin,Q66707703,Ilia Malinin,https://en.wikipedia.org/wiki/United_States_at_the_2026_Winter_Olympics,Q133730019,United States at the 2026 Winter Olympics,Q30,United States,2004-12-02,Q6581097,male,Q501785,Fairfax,"38.852612,-77.304377",38.852612,-77.304377,Q1370,Virginia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Figure_skating_at_the_2026_Winter_Olympics_%E2%80%93_Team_event,Q136825579,figure skating at the 2026 Winter Olympics – team event,Q38108,figure skating,Q111737770,figure skating at the 2026 Winter Olympics,gold,https://en.wikipedia.org/wiki/Daniel_O%27Shea,Q16228805,Daniel O'Shea,https://en.wikipedia.org/wiki/United_States_at_the_2026_Winter_Olympics,Q133730019,United States at the 2026 Winter Olympics,Q30,United States,1991-02-13,Q6581097,male,Q847596,Pontiac,"42.646111111111,-83.2925",42.646111111111,-83.2925,Q498024,Oakland County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Figure_skating_at_the_2026_Winter_Olympics_%E2%80%93_Team_event,Q136825579,figure skating at the 2026 Winter Olympics – team event,Q38108,figure skating,Q111737770,figure skating at the 2026 Winter Olympics,silver,https://en.wikipedia.org/wiki/Yuma_Kagiyama,Q56605996,Yuma Kagiyama,https://en.wikipedia.org/wiki/Japan_at_the_2026_Winter_Olympics,Q111721490,Japan at the 2026 Winter Olympics,Q17,Japan,2003-05-05,Q6581097,male,Q38283,Yokohama,"35.4503333333333,139.634222222222",35.4503333333333,139.634222222222,Q127513,Kanagawa Prefecture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Figure_skating_at_the_2026_Winter_Olympics_%E2%80%93_Team_event,Q136825579,figure skating at the 2026 Winter Olympics – team event,Q38108,figure skating,Q111737770,figure skating at the 2026 Winter Olympics,silver,https://en.wikipedia.org/wiki/Ryuichi_Kihara,Q7385502,Ryuichi Kihara,https://en.wikipedia.org/wiki/Japan_at_the_2026_Winter_Olympics,Q111721490,Japan at the 2026 Winter Olympics,Q17,Japan,1992-08-22,Q6581097,male,Q270810,Ichinomiya,"35.3038888888889,136.803055555556",35.3038888888889,136.803055555556,Q80434,Aichi Prefecture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Figure_skating_at_the_2026_Winter_Olympics_%E2%80%93_Team_event,Q136825579,figure skating at the 2026 Winter Olympics – team event,Q38108,figure skating,Q111737770,figure skating at the 2026 Winter Olympics,silver,https://en.wikipedia.org/wiki/Riku_Miura,Q55456022,Riku Miura,https://en.wikipedia.org/wiki/Japan_at_the_2026_Winter_Olympics,Q111721490,Japan at the 2026 Winter Olympics,Q17,Japan,2001-12-17,Q6581072,female,Q823967,Takarazuka,"34.8,135.360305555556",34.8,135.360305555556,Q130290,Hyōgo Prefecture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Figure_skating_at_the_2026_Winter_Olympics_%E2%80%93_Team_event,Q136825579,figure skating at the 2026 Winter Olympics – team event,Q38108,figure skating,Q111737770,figure skating at the 2026 Winter Olympics,silver,https://en.wikipedia.org/wiki/Masaya_Morita,Q113688136,Masaya Morita,https://en.wikipedia.org/wiki/Japan_at_the_2026_Winter_Olympics,Q111721490,Japan at the 2026 Winter Olympics,Q17,Japan,2003-11-16,Q6581097,male,Q120730,Kyoto Prefecture,"35.0210277777778,135.755583333333",35.0210277777778,135.755583333333,Q17,Japan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Figure_skating_at_the_2026_Winter_Olympics_%E2%80%93_Team_event,Q136825579,figure skating at the 2026 Winter Olympics – team event,Q38108,figure skating,Q111737770,figure skating at the 2026 Winter Olympics,silver,https://en.wikipedia.org/wiki/Kaori_Sakamoto,Q19467646,Kaori Sakamoto,https://en.wikipedia.org/wiki/Japan_at_the_2026_Winter_Olympics,Q111721490,Japan at the 2026 Winter Olympics,Q17,Japan,2000-04-09,Q6581072,female,Q48320,Kobe,"34.6901666666667,135.195444444444",34.6901666666667,135.195444444444,Q130290,Hyōgo Prefecture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Figure_skating_at_the_2026_Winter_Olympics_%E2%80%93_Team_event,Q136825579,figure skating at the 2026 Winter Olympics – team event,Q38108,figure skating,Q111737770,figure skating at the 2026 Winter Olympics,silver,https://en.wikipedia.org/wiki/Shun_Sato_(figure_skater),Q60035913,Shun Sato,https://en.wikipedia.org/wiki/Japan_at_the_2026_Winter_Olympics,Q111721490,Japan at the 2026 Winter Olympics,Q17,Japan,2004-02-06,Q6581097,male,Q46747,Sendai,"38.2682222222222,140.869416666667",38.2682222222222,140.869416666667,Q47896,Miyagi Prefecture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Figure_skating_at_the_2026_Winter_Olympics_%E2%80%93_Team_event,Q136825579,figure skating at the 2026 Winter Olympics – team event,Q38108,figure skating,Q111737770,figure skating at the 2026 Winter Olympics,silver,https://en.wikipedia.org/wiki/Utana_Yoshida,Q66828165,Utana Yoshida,https://en.wikipedia.org/wiki/Japan_at_the_2026_Winter_Olympics,Q111721490,Japan at the 2026 Winter Olympics,Q17,Japan,2003-09-06,Q6581072,female,Q467487,Kurashiki,"34.5850833333333,133.772111111111",34.5850833333333,133.772111111111,Q132936,Okayama Prefecture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Figure_skating_at_the_2026_Winter_Olympics_%E2%80%93_Team_event,Q136825579,figure skating at the 2026 Winter Olympics – team event,Q38108,figure skating,Q111737770,figure skating at the 2026 Winter Olympics,bronze,https://en.wikipedia.org/wiki/Sara_Conti,Q56604575,Sara Conti,https://en.wikipedia.org/wiki/Italy_at_the_2026_Winter_Olympics,Q111721489,Italy at the 2026 Winter Olympics,Q38,Italy,2000-08-02,Q6581072,female,Q95066,Alzano Lombardo,"45.731666666667,9.7283333333333",45.731666666667,9.7283333333333,Q16137,Province of Bergamo,IT,Italy,ITC,Nord-Ovest,ITC4,Lombardia,10033918,490132.1,ITC46,Bergamo,1114780,42646.41
https://en.wikipedia.org/wiki/Figure_skating_at_the_2026_Winter_Olympics_%E2%80%93_Team_event,Q136825579,figure skating at the 2026 Winter Olympics – team event,Q38108,figure skating,Q111737770,figure skating at the 2026 Winter Olympics,bronze,https://en.wikipedia.org/wiki/Marco_Fabbri,Q1801599,Marco Fabbri,https://en.wikipedia.org/wiki/Italy_at_the_2026_Winter_Olympics,Q111721489,Italy at the 2026 Winter Olympics,Q38,Italy,1988-02-02,Q6581097,male,Q490,Milan,"45.466944444444,9.19",45.466944444444,9.19,Q15121,province of Milan,IT,Italy,ITC,Nord-Ovest,ITC4,Lombardia,10033918,490132.1,ITC4C,Milano,3246455,214200.15
https://en.wikipedia.org/wiki/Figure_skating_at_the_2026_Winter_Olympics_%E2%80%93_Team_event,Q136825579,figure skating at the 2026 Winter Olympics – team event,Q38108,figure skating,Q111737770,figure skating at the 2026 Winter Olympics,bronze,https://en.wikipedia.org/wiki/Daniel_Grassl,Q27150972,Daniel Grassl,https://en.wikipedia.org/wiki/Italy_at_the_2026_Winter_Olympics,Q111721489,Italy at the 2026 Winter Olympics,Q38,Italy,2002-04-04,Q6581097,male,Q131605,Merano,"46.669555,11.159419",46.669555,11.159419,Q15124,South Tyrol,IT,Italy,ITH,Nord-Est,ITH1,Provincia Autonoma di Bolzano/Bozen,539679,32026.7,ITH10,Bolzano-Bozen,539679,29851.37
https://en.wikipedia.org/wiki/Figure_skating_at_the_2026_Winter_Olympics_%E2%80%93_Team_event,Q136825579,figure skating at the 2026 Winter Olympics – team event,Q38108,figure skating,Q111737770,figure skating at the 2026 Winter Olympics,bronze,https://en.wikipedia.org/wiki/Charl%C3%A8ne_Guignard,Q5086384,Charlène Guignard,https://en.wikipedia.org/wiki/Italy_at_the_2026_Winter_Olympics,Q111721489,Italy at the 2026 Winter Olympics,Q38,Italy,1989-08-12,Q6581072,female,Q12193,Brest,"48.39,-4.4869444444444",48.39,-4.4869444444444,Q700737,arrondissement of Brest,FR,France,FRH,Bretagne,FRH0,Bretagne,3489252,119169.1,FRH02,Finistère,941086,30201.6
https://en.wikipedia.org/wiki/Figure_skating_at_the_2026_Winter_Olympics_%E2%80%93_Team_event,Q136825579,figure skating at the 2026 Winter Olympics – team event,Q38108,figure skating,Q111737770,figure skating at the 2026 Winter Olympics,bronze,https://en.wikipedia.org/wiki/Lara_Naki_Gutmann,Q56395947,Lara Naki Gutmann,https://en.wikipedia.org/wiki/Italy_at_the_2026_Winter_Olympics,Q111721489,Italy at the 2026 Winter Olympics,Q38,Italy,2002-11-06,Q6581072,female,Q3376,Trento,"46.06666667,11.11666667",46.06666667,11.11666667,Q16289,Trentino,IT,Italy,ITH,Nord-Est,ITH2,Provincia Autonoma di Trento,546573,25205.27,ITH20,Trento,546573,23777.49
https://en.wikipedia.org/wiki/Figure_skating_at_the_2026_Winter_Olympics_%E2%80%93_Team_event,Q136825579,figure skating at the 2026 Winter Olympics – team event,Q38108,figure skating,Q111737770,figure skating at the 2026 Winter Olympics,bronze,https://en.wikipedia.org/wiki/Niccol%C3%B2_Macii,Q18545907,Niccolò Macii,https://en.wikipedia.org/wiki/Italy_at_the_2026_Winter_Olympics,Q111721489,Italy at the 2026 Winter Olympics,Q38,Italy,1995-10-18,Q6581097,male,Q490,Milan,"45.466944444444,9.19",45.466944444444,9.19,Q15121,province of Milan,IT,Italy,ITC,Nord-Ovest,ITC4,Lombardia,10033918,490132.1,ITC4C,Milano,3246455,214200.15
https://en.wikipedia.org/wiki/Figure_skating_at_the_2026_Winter_Olympics_%E2%80%93_Team_event,Q136825579,figure skating at the 2026 Winter Olympics – team event,Q38108,figure skating,Q111737770,figure skating at the 2026 Winter Olympics,bronze,https://en.wikipedia.org/wiki/Matteo_Rizzo,Q17232956,Matteo Rizzo,https://en.wikipedia.org/wiki/Italy_at_the_2026_Winter_Olympics,Q111721489,Italy at the 2026 Winter Olympics,Q38,Italy,1998-09-05,Q6581097,male,Q220,Rome,"41.893055555556,12.482777777778",41.893055555556,12.482777777778,Q15119,Province of Rome,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Freestyle_skiing_at_the_2026_Winter_Olympics_%E2%80%93_Men%27s_slopestyle,Q137864113,freestyle skiing at the 2026 Winter Olympics – men's slopestyle,Q189472,freestyle skiing,Q111737760,freestyle skiing at the 2026 Winter Olympics,gold,https://en.wikipedia.org/wiki/Birk_Ruud,Q29079922,Birk Ruud,https://en.wikipedia.org/wiki/Norway_at_the_2026_Winter_Olympics,Q111721497,Norway at the 2026 Winter Olympics,Q20,Norway,2000-04-02,Q6581097,male,Q57076,Bærum Municipality,"59.8904,10.526",59.8904,10.526,Q56407178,Viken,NO,Norway,NO0,Norge,NO08,Oslo og Viken,2050625,132715.89,NO082,Viken,1292241,NA
https://en.wikipedia.org/wiki/Freestyle_skiing_at_the_2026_Winter_Olympics_%E2%80%93_Men%27s_slopestyle,Q137864113,freestyle skiing at the 2026 Winter Olympics – men's slopestyle,Q189472,freestyle skiing,Q111737760,freestyle skiing at the 2026 Winter Olympics,silver,https://en.wikipedia.org/wiki/Alex_Hall_(skier),Q30118849,Alex Hall,https://en.wikipedia.org/wiki/United_States_at_the_2026_Winter_Olympics,Q133730019,United States at the 2026 Winter Olympics,Q30,United States,1998-09-21,Q6581097,male,Q79638,Fairbanks,"64.843611111111,-147.72305555556",64.843611111111,-147.72305555556,Q512901,Fairbanks North Star Borough,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Freestyle_skiing_at_the_2026_Winter_Olympics_%E2%80%93_Men%27s_slopestyle,Q137864113,freestyle skiing at the 2026 Winter Olympics – men's slopestyle,Q189472,freestyle skiing,Q111737760,freestyle skiing at the 2026 Winter Olympics,bronze,https://en.wikipedia.org/wiki/Luca_Harrington,Q81903468,Luca Harrington,https://en.wikipedia.org/wiki/New_Zealand_at_the_2026_Winter_Olympics,Q111721498,New Zealand at the 2026 Winter Olympics,Q664,New Zealand,2004-02-19,Q6581097,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Freestyle_skiing_at_the_2026_Winter_Olympics_%E2%80%93_Men%27s_moguls,Q137910988,freestyle skiing at the 2026 Winter Olympics – men's moguls,NA,NA,Q111737760,freestyle skiing at the 2026 Winter Olympics,gold,https://en.wikipedia.org/wiki/Cooper_Woods,Q110819802,Cooper Woods-Topalovic,https://en.wikipedia.org/wiki/Australia_at_the_2026_Winter_Olympics,Q111721469,Australia at the 2026 Winter Olympics,Q408,Australia,2000-09-07,Q6581097,male,Q3306491,Merimbula,"-36.8983333333333,149.9011111",-36.8983333333333,149.9011111,Q3224,New South Wales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Freestyle_skiing_at_the_2026_Winter_Olympics_%E2%80%93_Men%27s_moguls,Q137910988,freestyle skiing at the 2026 Winter Olympics – men's moguls,NA,NA,Q111737760,freestyle skiing at the 2026 Winter Olympics,silver,https://en.wikipedia.org/wiki/Mika%C3%ABl_Kingsbury,Q430936,Mikaël Kingsbury,https://en.wikipedia.org/wiki/Canada_at_the_2026_Winter_Olympics,Q111721475,Canada at the 2026 Winter Olympics,Q16,Canada,1992-07-24,Q6581097,male,Q141738,Sainte-Agathe-des-Monts,"46.05,-74.283333333333",46.05,-74.283333333333,Q64211646,agglomération de Sainte-Agathe-des-Monts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Freestyle_skiing_at_the_2026_Winter_Olympics_%E2%80%93_Men%27s_moguls,Q137910988,freestyle skiing at the 2026 Winter Olympics – men's moguls,NA,NA,Q111737760,freestyle skiing at the 2026 Winter Olympics,bronze,https://en.wikipedia.org/wiki/Ikuma_Horishima,Q22132750,Ikuma Horishima,https://en.wikipedia.org/wiki/Japan_at_the_2026_Winter_Olympics,Q111721490,Japan at the 2026 Winter Olympics,Q17,Japan,1997-12-11,Q6581097,male,Q1203599,Ikeda,"35.44225,136.572972222222",35.44225,136.572972222222,Q1204309,Ibi district,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Freestyle_skiing_at_the_2026_Winter_Olympics_%E2%80%93_Women%27s_slopestyle,Q137864115,freestyle skiing at the 2026 Winter Olympics – women's slopestyle,Q189472,freestyle skiing,Q111737760,freestyle skiing at the 2026 Winter Olympics,gold,https://en.wikipedia.org/wiki/Mathilde_Gremaud,Q28123964,Mathilde Gremaud,https://en.wikipedia.org/wiki/Switzerland_at_the_2026_Winter_Olympics,Q111721506,Switzerland at the 2026 Winter Olympics,Q39,Switzerland,2000-02-08,Q6581072,female,Q36378,Fribourg,"46.8,7.15",46.8,7.15,Q660688,Sarine District,CH,Switzerland,CH0,Schweiz/Suisse/Svizzera,CH02,Espace Mittelland,1962040,136702,CH022,Freiburg,346674,18850.86
https://en.wikipedia.org/wiki/Freestyle_skiing_at_the_2026_Winter_Olympics_%E2%80%93_Women%27s_slopestyle,Q137864115,freestyle skiing at the 2026 Winter Olympics – women's slopestyle,Q189472,freestyle skiing,Q111737760,freestyle skiing at the 2026 Winter Olympics,silver,https://en.wikipedia.org/wiki/Eileen_Gu,Q61203781,Eileen Gu,https://en.wikipedia.org/wiki/China_at_the_2026_Winter_Olympics,Q111721477,China at the 2026 Winter Olympics,Q148,People's Republic of China,2003-09-03,Q6581072,female,Q62,San Francisco,"37.7775,-122.416388888889",37.7775,-122.416388888889,Q13188841,San Francisco County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Freestyle_skiing_at_the_2026_Winter_Olympics_%E2%80%93_Women%27s_slopestyle,Q137864115,freestyle skiing at the 2026 Winter Olympics – women's slopestyle,Q189472,freestyle skiing,Q111737760,freestyle skiing at the 2026 Winter Olympics,bronze,https://en.wikipedia.org/wiki/Megan_Oldham,Q64833307,Megan Oldham,https://en.wikipedia.org/wiki/Canada_at_the_2026_Winter_Olympics,Q111721475,Canada at the 2026 Winter Olympics,Q16,Canada,2001-05-12,Q6581072,female,Q52999,Newmarket,"44.06,-79.45",44.06,-79.45,Q18458,Regional Municipality of York,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Freestyle_skiing_at_the_2026_Winter_Olympics_%E2%80%93_Women%27s_moguls,Q137911068,freestyle skiing at the 2026 Winter Olympics – women's moguls,Q189472,freestyle skiing,Q111737760,freestyle skiing at the 2026 Winter Olympics,gold,https://en.wikipedia.org/wiki/Elizabeth_Lemley,Q115676809,Elizabeth Lemley,https://en.wikipedia.org/wiki/United_States_at_the_2026_Winter_Olympics,Q133730019,United States at the 2026 Winter Olympics,Q30,United States,2006-01-22,Q6581072,female,Q747987,Vail,"39.635833333333,-106.36305555556",39.635833333333,-106.36305555556,Q115551,Eagle County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Freestyle_skiing_at_the_2026_Winter_Olympics_%E2%80%93_Women%27s_moguls,Q137911068,freestyle skiing at the 2026 Winter Olympics – women's moguls,Q189472,freestyle skiing,Q111737760,freestyle skiing at the 2026 Winter Olympics,silver,https://en.wikipedia.org/wiki/Jaelin_Kauf,Q28124008,Jaelin Kauf,https://en.wikipedia.org/wiki/United_States_at_the_2026_Winter_Olympics,Q133730019,United States at the 2026 Winter Olympics,Q30,United States,1996-09-26,Q6581072,female,Q747987,Vail,"39.635833333333,-106.36305555556",39.635833333333,-106.36305555556,Q115551,Eagle County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Freestyle_skiing_at_the_2026_Winter_Olympics_%E2%80%93_Women%27s_moguls,Q137911068,freestyle skiing at the 2026 Winter Olympics – women's moguls,Q189472,freestyle skiing,Q111737760,freestyle skiing at the 2026 Winter Olympics,bronze,https://en.wikipedia.org/wiki/Perrine_Laffont,Q15712845,Perrine Laffont,https://en.wikipedia.org/wiki/France_at_the_2026_Winter_Olympics,Q111721486,France at the 2026 Winter Olympics,Q142,France,1998-10-28,Q6581072,female,Q223411,Lavelanet,"42.932777777778,1.8486111111111",42.932777777778,1.8486111111111,Q702045,arrondissement of Pamiers,FR,France,FRJ,Occitanie,FRJ2,Midi-Pyrénées,3208005,117935.7,FRJ21,Ariège,156586,3433.9
https://en.wikipedia.org/wiki/Freestyle_skiing_at_the_2026_Winter_Olympics_%E2%80%93_Women%27s_dual_moguls,Q137911071,freestyle skiing at the 2026 Winter Olympics – women's dual moguls,Q189472,freestyle skiing,Q111737760,freestyle skiing at the 2026 Winter Olympics,gold,https://en.wikipedia.org/wiki/Jakara_Anthony,Q48155899,Jakara Anthony,https://en.wikipedia.org/wiki/Australia_at_the_2026_Winter_Olympics,Q111721469,Australia at the 2026 Winter Olympics,Q408,Australia,1998-07-08,Q6581072,female,Q189133,Cairns,"-16.925555555556,145.77527777778",-16.925555555556,145.77527777778,Q1025962,Cairns Region,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Freestyle_skiing_at_the_2026_Winter_Olympics_%E2%80%93_Women%27s_dual_moguls,Q137911071,freestyle skiing at the 2026 Winter Olympics – women's dual moguls,Q189472,freestyle skiing,Q111737760,freestyle skiing at the 2026 Winter Olympics,silver,https://en.wikipedia.org/wiki/Jaelin_Kauf,Q28124008,Jaelin Kauf,https://en.wikipedia.org/wiki/United_States_at_the_2026_Winter_Olympics,Q133730019,United States at the 2026 Winter Olympics,Q30,United States,1996-09-26,Q6581072,female,Q747987,Vail,"39.635833333333,-106.36305555556",39.635833333333,-106.36305555556,Q115551,Eagle County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Freestyle_skiing_at_the_2026_Winter_Olympics_%E2%80%93_Women%27s_dual_moguls,Q137911071,freestyle skiing at the 2026 Winter Olympics – women's dual moguls,Q189472,freestyle skiing,Q111737760,freestyle skiing at the 2026 Winter Olympics,bronze,https://en.wikipedia.org/wiki/Elizabeth_Lemley,Q115676809,Elizabeth Lemley,https://en.wikipedia.org/wiki/United_States_at_the_2026_Winter_Olympics,Q133730019,United States at the 2026 Winter Olympics,Q30,United States,2006-01-22,Q6581072,female,Q747987,Vail,"39.635833333333,-106.36305555556",39.635833333333,-106.36305555556,Q115551,Eagle County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Luge_at_the_2026_Winter_Olympics_%E2%80%93_Men%27s_singles,Q136479169,luge at the 2026 Winter Olympics – men's singles,Q273285,luge,Q111737771,luge at the 2026 Winter Olympics,gold,https://en.wikipedia.org/wiki/Max_Langenhan,Q59584893,Max Langenhan,https://en.wikipedia.org/wiki/Germany_at_the_2026_Winter_Olympics,Q111721467,Germany at the 2026 Winter Olympics,Q183,Germany,1999-02-21,Q6581097,male,Q520025,Friedrichroda,"50.85754,10.56507",50.85754,10.56507,Q7869,Gotha,DE,Germany,DEG,Thüringen,DEG0,Thüringen,2100277,77260.31,DEG0C,Gotha,135838,4434.86
https://en.wikipedia.org/wiki/Luge_at_the_2026_Winter_Olympics_%E2%80%93_Men%27s_singles,Q136479169,luge at the 2026 Winter Olympics – men's singles,Q273285,luge,Q111737771,luge at the 2026 Winter Olympics,silver,https://en.wikipedia.org/wiki/Jonas_M%C3%BCller_(luger),Q61014920,Jonas Müller,https://en.wikipedia.org/wiki/Austria_at_the_2026_Winter_Olympics,Q111721470,Austria at the 2026 Winter Olympics,Q40,Austria,1997-10-04,Q6581097,male,Q494504,Bludenz,"47.153333333333,9.8219444444444",47.153333333333,9.8219444444444,Q698606,Bludenz District,AT,Austria,AT3,Westösterreich,AT34,Vorarlberg,411784,22305.06,AT341,Bludenz-Bregenzer Wald,95029,5457.05
https://en.wikipedia.org/wiki/Luge_at_the_2026_Winter_Olympics_%E2%80%93_Men%27s_singles,Q136479169,luge at the 2026 Winter Olympics – men's singles,Q273285,luge,Q111737771,luge at the 2026 Winter Olympics,bronze,https://en.wikipedia.org/wiki/Dominik_Fischnaller,Q3713347,Dominik Fischnaller,https://en.wikipedia.org/wiki/Italy_at_the_2026_Winter_Olympics,Q111721489,Italy at the 2026 Winter Olympics,Q38,Italy,1993-02-20,Q6581097,male,Q185541,Brixen,"46.716549,11.657851",46.716549,11.657851,Q15124,South Tyrol,IT,Italy,ITH,Nord-Est,ITH1,Provincia Autonoma di Bolzano/Bozen,539679,32026.7,ITH10,Bolzano-Bozen,539679,29851.37
https://en.wikipedia.org/wiki/Luge_at_the_2026_Winter_Olympics_%E2%80%93_Women%27s_singles,Q136479173,luge at the 2026 Winter Olympics – women's singles,Q273285,luge,Q111737771,luge at the 2026 Winter Olympics,gold,https://en.wikipedia.org/wiki/Julia_Taubitz,Q22338623,Julia Taubitz,https://en.wikipedia.org/wiki/Germany_at_the_2026_Winter_Olympics,Q111721467,Germany at the 2026 Winter Olympics,Q183,Germany,1996-03-01,Q6581072,female,Q57944,Annaberg-Buchholz,"50.58,13.002222222222",50.58,13.002222222222,Q6339,Erzgebirgskreis,DE,Germany,DED,Sachsen,DED4,Chemnitz,1386336,50161.34,DED42,Erzgebirgskreis,318394,9167.91
https://en.wikipedia.org/wiki/Luge_at_the_2026_Winter_Olympics_%E2%80%93_Women%27s_singles,Q136479173,luge at the 2026 Winter Olympics – women's singles,Q273285,luge,Q111737771,luge at the 2026 Winter Olympics,silver,https://en.wikipedia.org/wiki/El%C4%ABna_Ieva_Bota,Q105600322,Elīna Ieva Bota,https://en.wikipedia.org/wiki/Latvia_at_the_2026_Winter_Olympics,Q111721493,Latvia at the 2026 Winter Olympics,Q211,Latvia,2000-05-14,Q6581072,female,Q465698,Sigulda,"57.153888888889,24.854444444444",57.153888888889,24.854444444444,Q16408787,NA,LV,Latvia,LV0,Latvija,LV00,Latvija,1860565,39013.76,LV007,Pierīga,390676,NA
https://en.wikipedia.org/wiki/Luge_at_the_2026_Winter_Olympics_%E2%80%93_Women%27s_singles,Q136479173,luge at the 2026 Winter Olympics – women's singles,Q273285,luge,Q111737771,luge at the 2026 Winter Olympics,bronze,https://en.wikipedia.org/wiki/Ashley_Farquharson,Q97573120,Ashley Farquharson,https://en.wikipedia.org/wiki/United_States_at_the_2026_Winter_Olympics,Q133730019,United States at the 2026 Winter Olympics,Q30,United States,1999-03-16,Q6581072,female,Q18013,Sacramento,"38.575277777778,-121.48611111111",38.575277777778,-121.48611111111,Q108131,Sacramento County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Luge_at_the_2026_Winter_Olympics_%E2%80%93_Men%27s_doubles,Q136479171,luge at the 2026 Winter Olympics – men's doubles,Q273285,luge,Q111737771,luge at the 2026 Winter Olympics,gold,https://en.wikipedia.org/wiki/Emanuel_Rieder,Q3723832,Emanuel Rieder,https://en.wikipedia.org/wiki/Italy_at_the_2026_Winter_Olympics,Q111721489,Italy at the 2026 Winter Olympics,Q38,Italy,1993-10-01,Q6581097,male,Q185541,Brixen,"46.716549,11.657851",46.716549,11.657851,Q15124,South Tyrol,IT,Italy,ITH,Nord-Est,ITH1,Provincia Autonoma di Bolzano/Bozen,539679,32026.7,ITH10,Bolzano-Bozen,539679,29851.37
https://en.wikipedia.org/wiki/Luge_at_the_2026_Winter_Olympics_%E2%80%93_Men%27s_doubles,Q136479171,luge at the 2026 Winter Olympics – men's doubles,Q273285,luge,Q111737771,luge at the 2026 Winter Olympics,gold,https://en.wikipedia.org/wiki/Simon_Kainzwaldner,Q3961119,Simon Kainzwaldner,https://en.wikipedia.org/wiki/Italy_at_the_2026_Winter_Olympics,Q111721489,Italy at the 2026 Winter Olympics,Q38,Italy,1994-02-24,Q6581097,male,Q6526,Bolzano,"46.498113,11.35478",46.498113,11.35478,Q15124,South Tyrol,IT,Italy,ITH,Nord-Est,ITH1,Provincia Autonoma di Bolzano/Bozen,539679,32026.7,ITH10,Bolzano-Bozen,539679,29851.37
